547,ASCLOZE PLUS TAB              1*10TAB,3,1
548,ASCORIL + SYP                 1*120ML,9,3
549,ASCORIL + SYP                 200ML,1,1
550,ASCORIL D PLUS SYRUP          100ML,30,8
551,ASCORIL LS DROPS              15ML,3,1
552,ASCORIL LS JUNIOR SYP         1*60ML,9,3
553,ASCORIL LS SYP                100ML,13,4
554,ASCORIL SF SYRUP              100ML,7,2
555,ASHVAGANDHA CAP (HIMALAYA)    60CAP,1,1
556,ASOMEX 2.5MG TAB              1*15TAB,59,15
557,ASOMEX 5MG TAB                1*15TAB,20,5
558,ASOMEX AT TAB                 1*15TAB,17,5
559,ASOMEX OH TAB                 1*10TAB,6,2
560,ASOMEX TM TAB                 1*15TAB,19,5
561,ASPIFRU TAB                   1*10TAB,2,1
562,ASPRITO 10MG TAB              1*10TAB,2,1
563,ASPRITO 5MG TAB               1*15TAB,7,2
564,ASPRITO-2                     1X10,20,5
565,ASTARET CAP                   1*10CAP,3,1
566,ASTHAKIND DX SYRUP            100ML,7,2
567,ASTHAKIND LS DROP             15ML,1,1
568,ASTHAKIND LS SYP              100ML,10,3
569,ASTHAKIND SYRUP               100ML,11,3
570,ASTHAKIND TAB                 1*10TAB,18,5
571,ASTHALIN 2MG TAB              1*30TAB,60,15
572,ASTHALIN 4MG TAB              1*30TAB,11,3
573,ASTHALIN DX SYP.              1*1,1,1
574,ASTHALIN INHALER              1PCS,19,5
575,ASTHALIN RESPULES 2.5         5*2.5ML,17,5
576,ASTHALIN ROTACAP              1X60,2,1
577,ASTIN-10MG TAB                1*30TAB,2,1
578,ASTYMIN 3 IV                  20ML,81,21
579,ASTYMIN C DROPS               15ML,2,1
580,ASTYMIN FORTE TAB             2*15TAB,1,1
581,ASTYMIN-3 IV                  200ML,8,2
582,ASTYMIN-M FORTE CAP           1*20CAP,5,2
583,ATARAX 10MG TAB               1*15TAB,16,4
584,ATARAX 25MG TAB               1*15TAB,38,10
585,ATARAX ANTI ITCH LOTION       100ML,2,1
586,ATARAX DROP                   15ML,2,1
587,ATCHOL 10                     1X15,54,14
588,ATCHOL 10MG TAB               1*10TAB,12,3
589,ATCHOL 20MG TAB               1*10TAB,15,4
590,ATCHOL ASP CAP                1*15CAP,15,4
591,ATCHOL CV CAP                 1*10CAP,7,2
592,ATCHOL F TAB                  1*10TAB,2,1
593,ATECARD-50MG TAB              1*14TAB,2,1
594,ATEN 25MG TAB                 1*14TAB,33,9
595,ATEN 50MG TAB                 1*14TAB,9,3
596,ATEN AM TAB                   1*14TAB,5,2
597,ATIVAN 1MG TAB                1*30TAB,10,3
598,ATIVAN 2MG TAB                1*30TAB,14,4
599,ATOCOR 10MG TAB               1X15TAB,13,4
600,ATOCOR 20MG TAB               1*14TAB,14,4
601,ATOCOR 40MG TAB               1*14TAB,9,3
602,ATOCOR 80MG TAB               1*14TAB,2,1
603,ATOREC ASP CAP                1*10CAP,6,2
604,ATORFIT CV 10MG CAP           1*15CAP,4,1
605,ATORFIT CV 20MG CAP           1*15CAP,2,1
606,ATORFIT CV 20MG TAB           1X15CAP,1,1
607,ATORFIT CV GOLD 20            1X15,2,1
608,ATORIN 10MG TAB               1*10TAB,8,2
609,ATORIN 20MG TAB               1*10TAB,7,2
610,ATORLIP 10MG TAB              1*15TAB,4,1
611,ATORLIP 20MG TAB              1*15TAB,4,1
612,ATORLIP 40MG TAB              1*10TAB,13,4
613,ATORLIP F TAB                 1*15TAB,6,2
614,ATORMAC 10MG TAB              1*10TAB,3,1
615,ATORMAC 40MG TAB              1*10TAB,2,1
616,ATORMAC-CV 20MG CAP           1*10CAP,2,1
617,ATORVA 10MG TAB               1*15TAB,43,11
618,ATORVA 20MG TAB               1*15TAB,15,4
619,ATORVA 40MG TAB               1*10TAB,21,6
620,ATORVA 5MG TAB                1*15TAB,2,1
621,ATORVA 80MG TAB               1*10TAB,7,2
622,ATORVA ASP 75MG CAP           1*10CAP,5,2
623,ATORVA E TAB                  1*10TAB,3,1
624,ATORVA GOLD 20 CAP            1*15CAP,2,1
625,ATROLET-10`                   20 TABL,1,1
626,ATROVIT M CAPS                1X10,29,8
627,ATTENTROL 10MG CAP            1*10CAP,8,2
628,AUGMENTIN DDS SYP             30ML,9,3
629,AUGMENTIN DUO 1000MG TAB      1*10TAB,2,1
630,AUGMENTIN DUO 625MG TAB       1*10TAB,29,8
631,AUGMENTIN DUO SYP             30ML,6,2
632,AURISTILLAE EAR DROP          5ML,2,1
633,AUTRIN CAP                    1*30CAP,51,13
634,AUTRIN XT TAB                 1*10TAB,12,3
635,AVARTA UNDER EYE CREAM        10GM,2,1
636,AVAS 10MG TAB                 1*30TAB,2,1
637,AVAS 20MG TAB                 1*30TAB,2,1
638,AVAS CV 10MG CAP              1*10CAP,3,1
639,AVIL 25MG TAB                 1*15TAB,5,2
640,AVIL 50MG TAB                 1*15TAB,5,2
641,AVIL INJ                      2ML,11,3
642,AVOMINE TAB                   1*10TAB,9,3
643,AVVA SR CAP                   1*10CAP,3,1
644,AXBEX NS TAB                  1*15TAB,2,1
645,AXBEX SUSPENSION              200ML,1,1
646,AXCER-60                      1X10,2,1
647,AXCER-90MG TAB                1*14TAB,23,6
648,AXEPTA 10MG TAB               1*10TAB,22,6
649,AXEPTA 18MG TAB               1*10TAB,8,2
650,AXEPTA 25MG TAB               1*10TAB,2,1
651,AXEPTA 40MG TAB               1*10TAB,4,1
652,AXEPTA 60MG TAB               1*10TAB,8,2
653,AXOGURD NT TAB                1*10TAB,1,1
654,AXOGURD SR TAB                1*10TAB,2,1
655,AZEE 500MG TAB                1*5TAB,6,2
656,AZEFLO NASAL SPRAY            7ML,2,1
657,AZENATE NASAL SPRAY           9.8ML,     -1,0
658,AZIBACT 500MG TAB             1*5TAB,1,1
659,AZIDERM 10% GEL               15G,2,1
660,AZIDERM 20% CREAM             20GM,3,1
661,AZIDERM 20% GEL               15GM,1,1
662,AZIFAST 250MG TAB             1*6TAB,1,1
663,AZIFAST 500MG TAB             1*3TAB,4,1
664,AZIKEM 500MG TAB              1*3TAB,26,7
665,AZILIDE 250MG TAB             1*10TAB,1,1
666,AZILIDE XL 200                100ML,1,1
667,AZILIDE-500MG TAB             1*5TAB,2,1
668,AZILIV-300                    10 TAB,8,2
669,AZITEK 500MG                  1X6,6,2
670,AZITHRAL 100MG LIQUID         15ML,6,2
671,AZITHRAL 200MG LIQUID         15ML,4,1
672,AZITHRAL 250MG TAB            1*10TAB,8,2
673,AZITHRAL 500MG INJ            10ML,3,1
674,AZITHRAL 500MG TAB            1*5TAB,114,29
675,AZITHRAL JR DROP              7.5ML,1,1
676,AZITHRAL-XL 100 LIQUID        30ML,2,1
677,AZITHRAL-XL 200 LIQUID        30ML,3,1
678,AZIVENT 500MG TAB             1*5TAB,7,2
679,AZKERA TAB                    1*10TAB,8,2
680,AZOPT EYE DROP                5ML,2,1
681,AZORAN 50MG TAB               1*10TAB,30,8
682,AZOVAS-8 TAB                  1*10 TAB,3,1
683,AZTOLET 20MG TAB              1*10TAB,1,1
684,AZTOR 10MG TAB                1*15TAB,41,11
685,AZTOR 20MG TAB                1*15TAB,2,1
686,AZTOR 40MG TAB                1*15TAB,1,1
687,AZTOR 5MG TAB                 1*15TAB,10,3
688,AZTOR 80MG TAB                1*15TAB,6,2
689,AZTOR ASP 75MG CAP            1*10CAP,5,2
690,AZTRIC 40MG TAB               1*10TAB,43,11
691,AZULIX 1 MF TAB               1*15TAB,32,8
692,AZULIX 1MG TAB                1*10TAB,1,1
693,AZULIX 2 MF FORTE TAB         1*15TAB,13,4
694,AZULIX 2 MF TAB               1*15TAB,8,2
695,AZULIX 2MG TAB                1*10TAB,18,5
696,AZULIX 3 MF FORTE TAB         1*10TAB,19,5
697,AZULIX 3 MF TAB               1*10TAB,19,5
698,AZULIX 3 MG TAB               1*10TAB,4,1
699,AZULIX 4 MF FORTE TAB         1*10TAB,14,4
700,AZULIX 4 MF TAB               1*10TAB,5,2
701,AZULIX MV 2/0.2MG TAB         1*10TAB,1,1
702,AZUSA T 8/40 TAB              1*10 TAB,8,2
703,B BACT OINT                   5GM,2,1
704,B STIL 16MG TAB               1*10TAB,1,1
705,B-29 TAB                      1*10TAB,13,4
706,B-29LC TAB                    1*10TAB,2,1
707,B-COLEN NS TAB                1*10TAB,7,2
708,B-COLEX CAP                   1*10CAP,4,1
709,B-CON OD CAP                  1X10,49,13
710,B-CON-L SYP                   200 ML,1,1
711,B-FIT CD TAB                  1*10TAB,5,2
712,B-LONG F TAB                  1*30TAB,1,1
713,B-LONG TAB                    1*30TAB,3,1
714,B-PROTIN CHOLATE POW          500GM,2,1
715,B.P.MONITOR                   1X1,2,1
716,B.P.MONITOR 0.9               1X1PIC,9,3
717,B2VIT DAILY                   1X10,1,1
718,BABYRUB 10ML                  10ML,5,2
719,BABYRUB 25ML                  25ML,4,1
720,BABYRUB 50ML                  50ML,1,1
721,BACLOF 10MG TAB               1*10TAB,23,6
722,BACLOF LIQUID                 100ML,8,2
723,BACLOF OD 20MG TAB            1*10TAB,9,3
724,BACLOREN 10                   1*10TAB,57,15
725,BACLOTAB 10 TAB               1*15TAB,18,5
726,BACSTOL 100MG TAB             1*10TAB,3,1
727,BACTOMIN 375 TAB              1*10TAB,1,1
728,BACTRIM DS TAB                1*10TAB,13,4
729,BAGA NT TAB                   1*15TAB,3,1
730,BAGAPEN NT TAB                1*10TAB,16,4
731,"BANDAGE 6""                    1PCS",2,1
732,BANDY PLUS SYP                10ML,6,2
733,BANDY PLUS TAB                1TAB,49,13
734,BANDY PLUS-12MG TAB           1TAB,25,7
735,BANDY TAB                     1TAB,15,4
736,BANOCIDE FORTE TAB            1*30TAB,27,7
737,BASAGLAR INSULIN              1*5VIAL,30,8
738,BASAGLAR KWIKPEN              3ML,0,0
739,BASALOG 100IU VIAL            3ML,3,1
740,BASALOG INJ 100IU             5ML,3,1
741,BASALOG REFIL 100IU           3ML,8,2
742,BASITON FORTE TAB             1*15TAB,6,2
743,BASUGINE CARTRIDGE 100IU      3ML,1,1
744,BD3 SOFTGELS CAP              1*4CAP,2,1
745,BDPROMAX HAIR SERUM           60ML,1,1
746,BECELAC FORTZ CAP             1*15CAP,14,4
747,BECLATE 200 INHALER           1PCS,1,1
748,BECOALPHA                     1*10,6,2
749,BECOSTAR G TAB                1*10TAB,6,2
750,BECOSULES CAP                 1*20CAP,279,70
751,BECOSULES JUNIOR SYP          200ML,2,1
752,BECOSULES PERFORMANCE         1*15CAP,40,10
753,BECOSULES SYP                 120ML,8,2
754,BECOSULES WOMEN               1*15CAP,2,1
755,BECOSULES Z CAP               1*20CAP,37,10
756,BECOZINC CAP                  1*30CAP,10,3
757,BECOZYME C FORTE TAB          1*15TAB,3,1
758,BED PEN (P)                   1PCS,1,1
759,BEDAC TAB                     1*10TAB,48,12
760,BEGEST 100MG TAB              1*10TAB,10,3
761,BEIPOS E/D                    5ML,2,1
762,BELAMINO TAB                  1*10 TAB,3,1
763,BELMOZ CREAM                  10G,6,2
764,BELSALIC OINT                 20GM,2,1
765,BELSONATE CREAM               20GM,1,1
766,BEMOM TAB                     1*10TAB,12,3
767,BENADON 40MG TAB              1*10TAB,104,26
768,BENADRYL SYRUP                150ML,28,7
769,BENALGIS 100MG TAB            1*10TAB,5,2
770,BENEPACK 8                    1*15TAB,2,1
771,BENEPACK T TAB                1*15TAB,4,1
772,BENFOMET FORTE TAB            1*10TAB,38,10
773,BENFOMET PLUS TAB             1*10TAB,2,1
774,BENIDUCE 4MG TAB              1*10TAB,29,8
775,BENIDUCE 8MG TAB              1*10TAB,12,3
776,BENITOWA 4MG TAB              1*10TAB,1,1
777,BENITOWA 8MG TAB              1*15TAB,3,1
778,BENITOWA BETA 50              1X15,2,1
779,BENIZEP CAP                   1X10,23,6
780,BENZ PEARLS                   1*10CAP,3,1
781,BENZAC-AC GEL 2.5%            30GM,4,1
782,BENZAC-AC GEL 5%              15GM,2,1
783,BENZOPAM-5MG TAB              1*10TAB,3,1
784,BEPLEX FORTE TAB              1*20TAB,5,2
785,BEPODROPS                     5ML,2,1
786,BEPOFREE EYE DROPS            5ML,1,1
787,BERTOLLI  OIL                 100ML,7,2
788,BERTOLLI  OIL                 200ML,7,2
789,BERTOLLI  OIL                 500ML,2,1
790,BESIX EYE DROP                5ML,1,1
791,BETA ADD 20 CAP               1*10CAP,20,5
792,BETA ADD-TR-40 CAP            1*10,5,2
793,BETABRIM EYE DROP             5ML,1,1
794,BETACAP 20MG TAB              1*10TAB,48,12
795,BETACAP PLUS 10MG CAP         1*10CAP,11,3
796,BETACAP PLUS 5MG CAP          1*10CAP,12,3
797,BETACAP TR 20MG CAP           1*10CAP,14,4
798,BETACAP TR 40MG CAP           1*10CAP,82,21
799,BETACARD 25MG TAB             1*14TAB,9,3
800,BETADINE GARGLE               100ML,13,4
801,BETADINE GARGLE               50ML,4,1
802,BETADINE LOTION               100ML,40,10
803,BETADINE LOTION               500ML,4,1
804,BETADINE OIN                  125G,1,1
805,BETADINE OINT                 20GM,27,7
806,BETADINE POWDER               10GM,2,1
807,BETAFREE EYE DROPS            5ML,3,1
808,BETAGAL E 0.25                1X10,25,7
809,BETAGAL M TAB                 1*10TAB,43,11
810,BETAGAL PLUS 5                1X10,21,6
811,BETAGAL TR 20MG TAB           1*10TAB,8,2
812,BETAGAL TR 40MG TAB           1*10TAB,64,16
813,BETAGAL-C 0.25MG TAB          1*10TAB,23,6
814,BETAGEL G CREAM               20GM,2,1
815,BETAGEM 10MG TAB              1*10TAB,12,3
816,BETALOC 100MG TAB             1*10TAB,18,5
817,BETALOC 25MG TAB              1*30TAB,23,6
818,BETALOC 50MG TAB              1*30TAB,3,1
819,BETAMIL GM CREAM              25GM,26,7
820,BETAONE-XL 50MG TAB           1*15TAB,1,1
821,BETAVERT OD 24MG TAB          1*10TAB,3,1
822,BETHADOXIN-12M SYRUP          220ML,5,2
823,BETHERAN 25MG TAB             1*10TAB,40,10
824,BETNESOL FORTE TAB            1*20TAB,15,4
825,BETNESOL INJ                  1ML,18,5
826,BETNESOL TAB                  1*20TAB,41,11
827,BETNESOL-N EYE DROP           5ML,11,3
828,BETNOVATE C CREAM             30GM,40,10
829,BETNOVATE CREAM               20GM,23,6
830,BETNOVATE GM OINT             20GM,8,2
831,BETNOVATE N OINT              25GM,47,12
832,BETOACT EYE DROP              5ML,3,1
833,BETONIN AST SYP               200ML,8,2
834,BETONIN AST SYP               400ML,11,3
835,BETOXID FORTE                 1X10,2,1
836,BETROVIT L CAP                1*10CAP,6,2
837,BETT INJ                      1ML,46,12
838,BETZEE G CREAM                15GM,4,1
839,BEVAC 1ML                     1ML,1,1
840,BEVON CAP                     1*15CAP,13,4
841,BEVON CD CAP                  1*10CAP,7,2
842,BEVON DROP                    15ML,2,1
843,BEVON SYP                     200ML,4,1
844,BEXOL DT TAB                  1*100TAB,2,1
845,BEXOL DT TAB                  1*50TAB,2,1
846,BEXOL TAB                     1*10TAB,75,19
847,BEXTRIN P TAB                 1*10TAB,5,2
848,BGR-34MG TAB                  100TAB,1,1
849,BICLOT TAB                    1*10TAB,7,2
850,BICTA Q 10MG CAP              1*10CAP,16,4
851,BIDIN LS EYE DROP             5ML,4,1
852,BIDIN T EYE DROP              5ML,2,1
853,BIFILAC CAP                   1*10CAP,11,3
854,BIFILAC HP CAP                1*10CAP,5,2
855,BIFLACE EYE DROP              5ML,3,1
856,BIGBRO TAB                    1*10CAP,29,8
857,BIGGABA NT TAB                1*10TAB,3,1
858,BIGOMET 500MG TAB             1*10TAB,1,1
859,BIGOMET SR 1000MG TAB         1*10TAB,6,2
860,BIGOMET SR 500MG TAB          1*10TAB,96,24
861,BILACALM TAB                  1*10,5,2
862,BILAGRA 20 MG TAB             1*10TAB,10,3
863,BILAGRA M TAB                 1*10TAB,4,1
864,BILAHENZ M TAB                1*10TAB,3,1
865,BILAMBIC M TAB                1*10TAB,5,2
866,BILAMED M TAB                 1*10TAB,1,1
867,BILAMED TAB                   1X10,1,1
868,BILANTA M TAB                 1*10,5,2
869,BILANTA TAB                   1*10TAB,1,1
870,BILASHINE TAB                 1X10,5,2
871,BILAST 20MG                   1*10TAB,6,2
872,BILAST M TAB                  1X10,11,3
873,BILASURE 20MG                 1X10,7,2
874,BILASURE-M TAB                1*10TAB,11,3
875,BILAZAP M TAB                 1X10,7,2
876,BILAZEST- M TAB               1X10,1,1
877,BILAZO 20MG                   1*10,7,2
878,BILUMA ADVANCE B/LOTION       1*45G,1,1
879,BILUMA CREAM                  15GM,6,2
880,BILYPSA TAB                   1*45TAB,3,1
881,BIMAT EYE DROP                3ML,4,1
882,BIMAT LS EYE DROP             3ML,12,3
883,BIMAT LS TM EYE DROP          3ML,2,1
884,BIMAT-T EYE DROP              3ML,2,1
885,BIO D3 CAP                    1*10CAP,2,1
886,BIO D3 FEM RF CAP             1*10CAP,31,8
887,BIO D3 MAX CAP                1X15,42,11
888,BIO D3 MOM TAB                1*15TAB,2,1
889,BIO D3 PLUS CAP               1*15CAP,82,21
890,BIO D3 PLUS SYP               120ML,2,1
891,BIO D3 STRONG CAP             1*10CAP,16,4
892,BIO D3 XT TAB                 1*15TAB,18,5
893,BIO-CALCIT TAB                1*10TAB,3,1
894,BIOCALCIT MAX CAP             1*10CAP,5,2
895,BIOLEX SYRUP                  200 ML,2,1
896,BIOLIV DS SYP                 1*200ML,8,2
897,BIOPREG F TAB                 1*10TAB,5,2
898,BIOQUAL SYRUP                 200ML,1,1
899,BIORYTHM TAB                  1*10TAB,3,1
900,BIOSTAR GOLD CAP              1*10CAP,3,1
901,BIOTEE FORTE TAB              1*10TAB,11,3
902,BIOVAST-10                    10 TAB,3,1
903,BIPILAX SYRUP                 170ML,10,3
904,BIPRA-20MG TAB                1*15TAB,1,1
905,BIPROCID-D CAP                1*10CAP,9,3
906,BISOBIS 5 TAB                 1*10TAB,6,2
907,BISOHEART 2.5MG TAB           1*10TAB,4,1
908,BISOHEART AM 5MG TAB          1*10TAB,9,3
909,BISONEXT 2.5 TAB              1*15TAB,5,2
910,BISONEXT AM 2.5               1X15,4,1
911,BIZFER-XT TAB                 1*10TAB,3,1
912,BLINNY SYP                    200ML,1,1
913,BLISTO 4 MF TAB               1*10TAB,9,3
914,BLISTO-1MF TAB                1*10TAB,3,1
915,BLISTO-2MF TAB                1*10TAB,115,29
916,BLOOD LANCETS                 1X100,10,3
917,BLUGLIP TAB                   1*15 TAB,4,1
918,BNC CAP                       1*10CAP,5,2
919,BODY POWER CAP                1X10,1,1
920,BOLANZ PLUS TAB               1*10TAB,6,2
921,BON DK SHOT SYP               5ML,4,1
922,BON K2 TAB                    1*10TAB,16,4
923,BONEBASE PLUS                 1*15TAB,15,4
924,BONEFLASH 60K TAB             1*4TAB,4,1
925,BONESTAT C 2 TAB              1*10TAB,2,1
926,BONESTAT CAP                  1*15CAP,10,3
927,BONESTAT FRAC TAB             1*15TAB,9,3
928,BONESTAT STRONG TAB           1*15TAB,1,1
929,BONESTAT-K2 CAP               1*15CAP,9,3
930,BONGIST GOLD CAP              1*10CAP,3,1
931,BONGIST TAB                   1*10TAB,11,3
932,BONICOR MAX CAP               1X15CAP,3,1
933,BONISTA INJ`                  3 ml,2,1
934,BONMIN K 2 TAB                1*10TAB,1,1
935,BONNISAN SYRUP                100ML,3,1
936,BONSICAL CAP                  1X10,1,1
937,BOOSTRIX INJ                  1PCS,4,1
938,BORIC ACID EAR DROP           10ML,3,1
939,BOROLINE CREAM                20GM,8,2
940,BORTECAD 2MG INJ              1VAIL,3,1
941,BOSENTAS 62.5MG TAB           1*10TAB,4,1
942,BOTANICA-3D SERUM             30ML,1,1
943,BOTROPASE INJ                 1ML,4,1
944,BOURNVITA JAR                 1KG,6,2
945,BOURNVITA JAR                 500GM,9,3
946,BOURNVITA LIL CHAMP JAR       500GM,2,1
947,BOURNVITA POUCH 1KG           1KG,12,3
948,BOURNVITA POUCH 500GM         500GM,26,7
949,BP MONITOR 101                1PCS,2,1
950,BPZ TAB                       1*10TAB,1,1
951,BRAINMAX SYP.                 1*150ML,5,2
952,BRAINSURE SYP                 200ML,6,2
953,BRAKKE TAB                    1*10TAB,10,3
954,BRAVIA D TAB                  1*10TAB,14,4
955,BRAVIA DSR CAP                1*10CAP,55,14
956,BRAVIA IT CAP                 1*10CAP,4,1
957,BRAVIA-LS TAB                 1*10TAB,2,1
958,BREAZE L TAB                  1*10TAB,1,1
959,BRESOL N/SPRAY                1PCS,1,1
960,BRESOL SYRUP                  100ML,3,1
961,BRESOL SYRUP                  200ML,4,1
962,BREVIPIL 50 TAB               1*10TAB,46,12
963,BRIGREL TAB                   1X10,6,2
964,BRILANTE SERUM                30ML,2,1
965,BRILIA DROPS                  15ML,3,1
966,BRILINTA 90MG TAB             1*14TAB,85,22
967,BRIMOCOM EYE DROP             5ML,4,1
968,BRIMODIN EYE DROP             5ML,1,1
969,BRIMOLOL EYE DROP             5ML,25,7
970,BRIMOTAS T EYE DROPS          5ML,2,1
971,BRINOLAR EYE DROP             5ML,4,1
972,BRINTELLIX-10MG TAB           1*10TAB,1,1
973,BRINTELLIX-20MG TAB           1X10,1,1
974,BRINZOTIM EYE DROPS           5ML,7,2
975,BRINZOX EYE DROP              5ML,2,1
976,BRIPCA 100                    1X14TAB,11,3
977,BRISTAA INTENSE CREAM         1*20GM,1,1
978,BRITESITE EYE DROP            10ML,1,1
979,BRITZILAM 50 TAB              1*14TAB,30,8
980,BRITZILAM 75 TAB              1*15TAB,29,8
981,BRIV 100                      1X10,1,1
982,BRIVAJOY 50 TAB               1*14TAB,     -1,0
983,BRIVANEXT 100                 1X10,3,1
984,BRIVANEXT-50                  1X10,18,5
985,BRIVASURE 50                  1X10,6,2
986,BRIVAZEN 50 TAB               1*10TAB,38,10
987,BRIVETOIN 100 TAB             1*10TAB,3,1
988,BRIVEX EYE DROPS              5ML,4,1
989,BROCLEAR TAB                  1*10TAB,43,11
990,BROM 2.5MG TAB                1*10TAB,5,2
991,BRONCOREX SYP                 100ML,3,1
992,BRONCUF A SYRUP               100ML,1,1
993,BROPHYLE CAP                  1*10CAP,2,1
994,BROZEDEX SF SYRUP             100ML,4,1
995,BRUFEN 200MG TAB              1*15TAB,3,1
996,BRUFEN 400MG TAB              1*15TAB,8,2
997,BRUFEN 600MG TAB              1*15TAB,12,3
998,BRUGEL 5% GEL                 30GM,2,1
999,BRUTAFLAM 90MG TAB            1*10TAB,1,1
1000,BRUTAFLAM-MR  TAB             1*10TAB,3,1
1001,BT SET                        1PICS,5,2
1002,BTN FORTE TAB                 1*10TAB,0,0
1003,BTN ULTRA TAB                 30TAB,3,1
1004,BTZYME 3D                     1X10,1,1
1005,BUBBLEWASH                    100ML,1,1
1006,BUDAMATE 200 TRANSCAP         30CAP,18,5
1007,BUDAMATE 200 TRANSHALER       1PCS,12,3
1008,BUDAMATE 400 TRANSCAP         30CAP,13,4
1009,BUDAMATE 400 TRANSHALER       1PCS,9,3
1010,BUDAMATE FORTE ROTACAP        30CAP,7,2
1011,BUDATE 400 ROTACAP            1*30CAP,4,1
1012,BUDECORT 100 INHALER          1PCS,2,1
1013,BUDECORT 200 INHALER          1PCS,1,1
1014,BUDECORT 400 ROTACAP          30CAP,2,1
1015,BUDECORT RESPULES 0.5MG       1*5ML,187,47
1016,BUDECORT-1 RESPULES           1X5,1,1
1017,BUDENASE AQ NASAL SPRAY       7.5ML,2,1
1018,BUDETROL 100 R/C              30CAP,1,1
1019,BUDETROL 200 INHALER          1PCS,5,2
1020,BUDETROL 200 ROTACAP          30CAP,2,1
1021,BUDETROL 400 ROTACAP          30CAP,5,2
1022,BUDEZ CR CAP                  1*10CAP,15,4
1023,BUPRON SR 150MG TAB           1*10TAB,1,1
1024,BUPRON XL 150MG TAB           1*10TAB,12,3
1025,BUPRON XL 300MG TAB           1*10TAB,5,2
1026,BUSPIN 10MG TAB               1*10TAB,23,6
1027,BUSPIN 5MG TAB                1*10TAB,21,6
1028,BUTA-PROXYVON CAP             1*10CAP,5,2
1029,BYLOZA TAB                    1*10TAB,6,2
1030,BYVIGO TAB                    1*10,25,7
1031,C WIN CREAM                   30GM,1,1
1032,C-NAC EYE DROP                10ML,1,1
1033,C-ZINCAL K2                   1*10TAB,31,8
1034,CA2-C TAB                     1*10TAB,3,1
1035,CABERLIN 0.25                 1*4 TAB,1,1
1036,CABGOLIN 0.25MG TAB           1*4TAB,9,3
1037,CABGOLIN 0.5MG TAB            1*4TAB,6,2
1038,CACEF CV-200 TAB              1*10 TAB,2,1
1039,CADBE SYRUP                   150ML,1,1
1040,CADBE TAB                     1*10TAB,2,1
1041,CADBIOS FORTE CAP             1*10CAP,10,3
1042,CADILOSE SOLUTION             200ML,3,1
1043,CADIPAN 25K CAP               1*10CAP,8,2
1044,CAFTA E/D                     5ML,5,2
1045,CALAPTIN 40MG TAB             1*30TAB,7,2
1046,CALAPTIN SR 120MG TAB         1*15TAB,5,2
1047,CALAPURE A LOTION             50ML,3,1
1048,CALBEC GEMS CAP               10,5,2
1049,CALBO 500MG TAB               1*10TAB,27,7
1050,CALBOT CAP                    1*10CAP,3,1
1051,CALCHEK 5MG TAB               1*10TAB,9,3
1052,CALCHEK-T 40MG TAB            1*10TAB,3,1
1053,CALCI                         1*10TAB,21,6
1054,CALCIDEF TAB                  10,3,1
1055,CALCIGEN D3 CAP               1*4CAP,16,4
1056,CALCIGRAND FORTE CAP          1*10CAP,14,4
1057,CALCIMAX 500MG TAB            1*30TAB,8,2
1058,CALCIMAX D 1000MG TAB         1*30TAB,7,2
1059,CALCIMAX D SYP                200ML,4,1
1060,CALCIMAX FORTE TAB            1*30TAB,10,3
1061,CALCIMAX K2 PLUS CAP          1*15CAP,4,1
1062,CALCIMAX K2 TAB               1*15TAB,12,3
1063,CALCIMAX P SYP                200ML,15,4
1064,CALCIMAX P TAB                1*15TAB,6,2
1065,CALCIMAX+ SYP                 200ML,2,1
1066,CALCIMIC M TAB                1*15TAB,1,1
1067,CALCINASE NASAL SPRAY         30ML,5,2
1068,CALCIQUICK D3 60K             1X4,11,3
1069,CALCIROL SACHET               1GM,152,38
1070,CALCISHINE PLUS CAP.          1*10CAP.,3,1
1071,CALCISPRAY NASAL SPRAY 200IU  6.5ML,1,1
1072,CALCIT SG CAP                 1*10CAP,23,6
1073,CALCITAB TAB                  1*15TAB,3,1
1074,CALCITAS D3 CAP               1*4CAP,42,11
1075,CALCIUP TAB                   1*10TAB,10,3
1076,CALCULATE TAB                 1*15TAB,10,3
1077,CALDICARE SYRUP               1X200,3,1
1078,CALDIKIND CAP                 1*10CAP,3,1
1079,CALDIKIND P SYRUP             200ML,6,2
1080,CALDIKIND PLUS CAP            1*10CAP,28,7
1081,CALDOB 500MG CAP              1*15CAP,4,1
1082,CALIBRAIN D SYP               1*200ML,1,1
1083,CALIHEM TAB                   1*10TAB,1,1
1084,CALINTA FRAC TAB              1*15TAB,3,1
1085,CALINTA KIT TAB               1*31TAB,1,1
1086,CALIRAB DSR CAP               1*10CAP,9,3
1087,CALISTOCAL CT TAB             1*10TAB,19,5
1088,CALISTOCAL PM TAB             1*10TAB,2,1
1089,CALISTOVIT L SYP              200ML,1,1
1090,CALISTOVIT-M TAB              1*10TAB,1,1
1091,CALKING HD TAB                1*15TAB,5,2
1092,CALLAN LOTION                 50ML,2,1
1093,CALMAX CAP                    1*10CAP,10,3
1094,CALONAT D3 TAB                1*15TAB,4,1
1095,CALPHIL TAB                   1*15TAB,6,2
1096,CALPOL 120MG SYP              60ML,8,2
1097,CALPOL 250MG SYP              60ML,6,2
1098,CALPOL 500MG TAB              1*15TAB,38,10
1099,CALPOL 650MG TAB              1*15TAB,32,8
1100,CALPOL DROPS                  15ML,3,1
